Rainfall_mm,Slope_Angle,Soil_Saturation,Vegetation_Cover,Earthquake_Activity,Proximity_to_Water,Landslide,Soil_Type_Gravel,Soil_Type_Sand,Soil_Type_Silt
291.9280341,45.29200046,0.816086907,0.120129173,4.15726869,0.67997171,1,0,0,1
180.4309764,51.09699164,0.998247624,0.3662602,5.233699995,0.301175587,1,0,0,1
187.3465349,38.03074845,0.701865506,0.295580371,5.018519703,0.566518166,1,0,0,0
247.4314438,35.5918114,0.783992668,0.211735794,4.923477911,0.511938631,1,0,0,0
229.0511437,44.65580777,0.668325483,0.179076121,4.797043307,0.507752152,1,0,0,0
224.8662987,28.8549799,0.75580641,0.196425738,4.039239764,0.297214114,1,0,0,1
170.3439924,30.09700263,0.878972647,0.357122636,5.956864186,0.002184143,1,0,0,0
245.8008954,29.94352943,0.968251255,0.137453157,6.387657968,0.703280054,1,0,0,1
210.3789533,57.20140184,0.860102028,0.136167591,6.369641418,0.483690823,1,0,0,1
197.3330212,52.61307934,0.872714199,0.455500994,5.731285032,0.350709788,1,0,0,1
265.9260125,53.11096791,0.661365153,0.246620475,4.933382903,0.780572726,1,0,0,0
204.2410978,39.22464894,0.923747818,0.251713357,4.118062191,0.121371925,1,0,0,0
297.8901253,52.32387261,0.75609542,0.331425573,6.278354541,0.501162732,1,0,0,0
207.5658687,59.02277674,0.663663634,0.241661679,5.048703713,0.893973058,1,0,0,0
287.9688858,28.31972176,0.817650401,0.396203809,5.892317113,0.169203052,1,0,0,1
178.1290834,25.36930729,0.636570508,0.322735478,6.229682825,0.337477046,1,0,0,0
152.7121638,39.01154539,0.819950769,0.347833037,5.658725863,0.990748809,1,0,0,0
282.4234744,41.55467078,0.807874013,0.176230419,5.155098357,0.500876606,1,0,0,1
297.2132137,28.40818552,0.721226305,0.355289766,4.875017171,0.664423787,1,0,0,0
217.9131507,54.24390786,0.984645103,0.41003272,5.554841834,0.84368053,1,0,0,0
179.2414153,53.94037465,0.825062169,0.404875005,5.784018416,0.444440958,1,0,0,0
171.2425867,28.58737152,0.81418598,0.134057455,4.75736292,0.38943468,1,0,0,0
292.755361,36.19022973,0.947239264,0.452500273,4.875466311,0.702156765,1,0,0,0
205.7590477,25.61998477,0.881279914,0.108680038,5.577970195,0.382363331,1,0,0,1
216.4691018,38.16666641,0.746936206,0.310378631,6.021998611,0.888642114,1,0,0,0
222.5774955,50.49478706,0.726581831,0.236874562,4.486158798,0.577186676,1,0,0,0
247.1580082,26.02548051,0.847241186,0.303803549,5.364374199,0.426297717,1,0,0,0
216.3503187,48.40348097,0.726166557,0.373039712,6.178721354,0.03756623,1,0,0,0
257.5772171,43.83331324,0.803482394,0.197249812,5.861876829,0.414434047,1,0,0,1
264.3666783,56.51092839,0.865927196,0.142087822,5.680049406,0.82451707,1,0,0,1
212.656285,27.55797819,0.709466554,0.492002185,5.490646438,0.99933628,1,0,0,0
176.3001362,25.35400511,0.659523486,0.410348916,5.116959191,0.540552675,1,0,0,1
218.7307208,58.0755983,0.869443933,0.125959712,5.164313944,0.541596923,1,0,0,0
244.4135567,33.99199996,0.920321075,0.352848971,5.258783778,0.830202884,1,0,0,0
249.6018342,36.84287531,0.974209209,0.464883029,4.523370999,0.718101738,1,0,0,0
237.2180922,58.17193537,0.621478831,0.142498283,4.434179092,0.027841051,1,0,0,0
186.998467,41.08651631,0.85140156,0.322900733,5.856589974,0.83319166,1,0,0,0
214.0185558,47.70572986,0.890907388,0.353501635,4.351268258,0.277891126,1,0,0,1
224.7283949,36.53356448,0.776241246,0.442780052,5.710522688,0.796285683,1,0,0,0
237.4601527,58.60763253,0.864134332,0.309083782,4.05897992,0.512088577,1,0,0,1
291.1035282,26.67234776,0.74089239,0.442628796,4.990136194,0.311007004,1,0,0,0
282.8883172,52.12249653,0.894100487,0.418934722,4.673544723,0.465277531,1,0,0,1
158.7356746,34.17960126,0.774428192,0.16276105,6.368912816,0.784405666,1,0,0,1
223.9344428,31.33060835,0.893904725,0.200857582,5.227025753,0.77465262,1,0,0,0
234.3217131,44.34463615,0.645896783,0.150455063,5.323834038,0.713652075,1,0,0,1
187.8602572,47.98853309,0.679282506,0.15760129,6.498669736,0.484213139,1,0,0,1
159.5402155,44.30907887,0.936438468,0.498739714,5.075857934,0.499169833,1,0,0,1
240.0909944,27.18679165,0.888489787,0.192158029,5.713003634,0.265228523,1,0,0,0
252.9136731,58.20766742,0.707218875,0.424586376,4.138399542,0.356608913,1,0,0,1
189.2095975,58.13095005,0.8905214,0.187872853,5.122708482,0.968944397,1,0,0,1
257.0936922,57.36305134,0.806852757,0.146825765,5.320444304,0.727563035,1,0,0,0
244.48086,37.59262947,0.762324837,0.48817542,4.280964831,0.950503562,1,0,0,1
207.5413561,39.85302091,0.885878436,0.341517103,4.747315375,0.238209436,1,0,0,1
208.3012126,40.52955065,0.956525574,0.264532116,4.36306255,0.780471138,1,0,0,1
80.17628484,7.001585063,0.284671908,0.504984617,0.339064618,1.286766878,0,0,1,0
133.9425283,11.98362977,0.20932225,0.961584356,0.82657274,1.845510811,0,0,1,0
169.8623219,17.71197588,0.139741103,0.922664988,2.908651239,1.537083456,0,0,1,0
160.5828835,20.68285343,0.28301926,0.979891893,2.704629334,1.998560807,0,0,1,0
53.72258172,25.8811015,0.219220105,0.92080773,2.218481965,1.115505866,0,1,0,0
98.9159085,10.51094712,0.555172917,0.933983321,1.998732921,1.459941951,0,0,1,0
141.0459674,9.71249632,0.4829801,0.983664056,1.074395732,1.979263291,0,0,1,0
154.4543649,21.79940345,0.144408954,0.871801259,3.001087318,1.521830875,0,0,1,0
137.8481503,5.212389465,0.45660359,0.856507146,1.465145545,1.001601188,0,0,1,0
92.48286257,27.03525831,0.356189151,0.803931412,1.61345722,1.154841395,0,1,0,0
103.4290915,22.42532535,0.33606959,0.693231282,1.680998407,1.549764551,0,0,1,0
117.8529558,9.235560052,0.382092879,0.987384922,3.3024137,1.270683604,0,1,0,0
105.5737156,19.22303515,0.529025382,0.970952794,2.958252992,1.501820376,0,1,0,0
115.6469454,13.49231546,0.431411666,0.6434934,0.999550426,1.453958833,0,0,1,0
95.24933624,14.60047685,0.512639708,0.874499509,1.089261589,1.029123785,0,1,0,0
165.3661615,27.54773929,0.267812748,0.775345246,3.777854752,1.80710702,0,1,0,0
128.4929374,7.918697569,0.077439075,0.768429573,3.746280872,1.195358961,0,0,1,0
63.01229533,20.13611213,0.034256856,0.836412944,2.121696881,1.199669738,0,0,1,0
105.6906381,17.54247915,0.435280901,0.556615612,1.625465621,1.779483017,0,1,0,0
165.0756078,29.31721858,0.171504869,0.535555354,1.382627742,1.69952787,0,1,0,0
111.8026608,8.459939649,0.399459144,0.762336153,2.557499202,1.45641344,0,1,0,0
141.4533592,11.39681352,0.244246068,0.838840771,0.906936908,1.494597053,0,0,1,0
184.2121356,11.69171093,0.246359218,0.949298455,3.585026866,1.892237916,0,0,1,0
114.6412005,9.950075758,0.262813078,0.704371881,1.715675838,1.417968508,0,1,0,0
87.67880069,13.01418965,0.080987092,0.648088383,2.289135258,1.808357823,0,0,1,0
108.2087711,24.89912724,0.183453677,0.536422649,3.730558775,1.151980183,0,1,0,0
69.54769821,13.64067593,0.484621421,0.623174124,0.253013636,1.571333005,0,0,1,0
141.1207631,18.07895002,0.524685062,0.521716679,1.044113566,1.233187554,0,0,1,0
179.6604481,12.73421405,0.416478992,0.508062323,1.49062852,1.68172485,0,1,0,0
81.16856971,24.97371405,0.481822297,0.707630719,1.134192044,1.561876956,0,1,0,0
161.132481,21.54650781,0.213317878,0.90442927,1.17880548,1.024859516,0,1,0,0
50.58711586,10.68019195,0.243843772,0.925630584,3.193936972,1.545083413,0,1,0,0
149.2199308,27.58184056,0.059128111,0.616039289,2.835600025,1.13045141,0,1,0,0
51.88667187,8.849080967,0.423213822,0.621819285,1.874407241,1.772267557,0,1,0,0
61.3290629,25.68953044,0.256601452,0.798031966,0.358608925,1.017288045,0,1,0,0
132.452692,26.44410364,0.284461246,0.502053101,0.044053433,1.344596596,0,1,0,0
74.14766475,19.07910971,0.566264472,0.501915145,0.952499373,1.142845908,0,1,0,0
164.6377397,24.7493625,0.383577284,0.926732777,2.949491888,1.6791717,0,1,0,0
61.11123608,29.82080329,0.244736542,0.643701267,2.231516734,1.587347791,0,0,1,0
76.13160126,29.07229085,0.105347867,0.58877896,3.660668552,1.286846646,0,0,1,0
92.06825971,8.993736506,0.098438153,0.642593298,3.171360181,1.559795722,0,0,1,0
128.0173122,20.26829449,0.158579852,0.643620674,2.045356359,1.636105635,0,1,0,0
74.70963441,15.74578144,0.172354617,0.868397284,1.813664923,1.588143707,0,1,0,0
70.74247601,15.65305927,0.331392898,0.799441547,1.097646884,1.874747074,0,1,0,0
190.8078953,25.12733442,0.510348118,0.77527265,3.303552906,1.124956566,0,1,0,0
65.98268708,22.20894062,0.15587665,0.627330843,3.992780218,1.098044538,0,0,1,0
129.0225749,6.427476961,0.0663259,0.609694695,1.857401,1.788399531,0,0,1,0
172.7156252,28.94780189,0.494560792,0.782420718,0.718627863,1.052072406,0,1,0,0
51.92324743,24.8886098,0.286287826,0.565440569,0.942263738,1.935749262,0,1,0,0
139.6419786,25.23568721,0.480091589,0.96606455,3.080915063,1.215269046,0,1,0,0
171.6656849,9.931066654,0.128122487,0.838046517,1.620004394,1.852944203,0,1,0,0
108.1436938,13.07985625,0.561095143,0.681661286,1.561151635,1.6191214,0,1,0,0
73.90923272,29.2005543,0.548849597,0.58347509,0.484621845,1.514452434,0,1,0,0
99.64879214,25.93627237,0.18591939,0.753754547,1.605010333,1.226758617,0,1,0,0
189.723558,27.71025268,0.468774388,0.509700623,1.308027074,1.735478388,0,0,1,0
198.8112147,20.72867085,0.22217584,0.6130758,3.491320937,1.077712418,0,0,1,0
129.8540352,12.58410706,0.235703446,0.589825609,2.312288408,1.26397552,0,1,0,0
114.1261336,23.32095843,0.201784857,0.66430217,1.13965301,1.192839609,0,1,0,0
78.6658434,24.21910452,0.159352559,0.883616697,0.823549243,1.535660062,0,0,1,0
178.1682625,5.122111651,0.561996783,0.553139256,3.367934112,1.509985079,0,0,1,0
119.0873826,27.51900406,0.558003227,0.691783696,1.966951772,1.111635929,0,1,0,0
67.3104439,25.03848652,0.317634373,0.74079457,2.722267365,1.037784507,0,1,0,0
146.5054588,11.56275726,0.031408307,0.615489655,3.207655811,1.377178792,0,0,1,0
185.500401,6.742267418,0.034930507,0.96350208,2.593819657,1.172757318,0,1,0,0
106.9048397,27.77085567,0.369208704,0.705973274,3.737643178,1.172168689,0,1,0,0
177.5767478,26.94618278,0.329657167,0.828089518,1.52894928,1.698070546,0,0,1,0
145.7209854,13.01408061,0.056112074,0.713556223,0.51501775,1.44569179,0,0,1,0
57.40243455,19.2333658,0.229637515,0.87859456,1.222593987,1.867152151,0,0,1,0
150.9512249,6.17411056,0.339793728,0.881647456,0.546012048,1.710894331,0,0,1,0
196.0049849,24.76418882,0.145767217,0.95418263,0.372428626,1.819398231,0,0,1,0
103.9737351,18.51914078,0.406380412,0.851314788,3.823920235,1.31904393,0,0,1,0
195.3451793,28.32694133,0.522402881,0.710914918,2.765207077,1.362181603,0,1,0,0
149.0704582,16.77041048,0.119357868,0.800843304,0.242732276,1.849842605,0,1,0,0
93.87725305,9.186762264,0.2274035,0.676787562,0.529875816,1.19412877,0,0,1,0
130.4911264,28.37055101,0.500974065,0.921267254,1.212832775,1.040281307,0,0,1,0
170.7249226,14.22469032,0.512771416,0.901101504,1.39504499,1.083379054,0,0,1,0
189.2761628,19.49342787,0.400222114,0.955788444,1.382480676,1.236342743,0,0,1,0
149.202521,14.7999511,0.221221754,0.845012912,1.548733097,1.533554434,0,0,1,0
50.0361507,11.0311084,0.124939085,0.625241473,3.22362337,1.60666153,0,0,1,0
156.3690787,5.526444589,0.021855266,0.951271057,0.293223273,1.747651825,0,1,0,0
132.6035817,25.41983424,0.575755289,0.896331238,2.415212315,1.076302454,0,0,1,0
159.9050276,20.4221189,0.001747031,0.504709928,3.235171893,1.585778271,0,1,0,0
138.0151862,16.14324552,0.501671169,0.632483531,1.794530367,1.862964047,0,0,1,0
89.90320651,19.77039687,0.3034637,0.508994066,3.73108512,1.383058806,0,0,1,0
159.4282133,5.508527047,0.123112286,0.743541272,3.513009871,1.30267921,0,0,1,0
120.1623013,11.81984732,0.278130851,0.943918961,1.820496924,1.899612489,0,1,0,0
186.623633,28.5827528,0.312138294,0.838546892,3.11406352,1.450051931,0,1,0,0
100.6725565,14.70246838,0.145375998,0.962247141,2.086972903,1.432437167,0,1,0,0
143.4758637,6.860710461,0.302215057,0.591312565,2.2959007,1.874417004,0,1,0,0
135.6639744,5.224966432,0.154686524,0.703411324,1.840256467,1.648102127,0,1,0,0
52.7537576,21.34985554,0.371151089,0.654923558,0.34317714,1.481986187,0,1,0,0
163.4006363,16.30785088,0.025902175,0.654800373,1.280440564,1.043660929,0,0,1,0
85.49496972,27.24372476,0.00549933,0.600699551,3.836096704,1.191210518,0,1,0,0
96.91116743,17.15110496,0.398460403,0.764023725,3.877765877,1.720333369,0,1,0,0
187.7427553,15.20101154,0.114766423,0.758558965,3.632334748,1.326893263,0,1,0,0
51.61975886,22.52528168,0.067961852,0.886440289,1.967471288,1.879462694,0,1,0,0
111.503568,17.04987294,0.042276407,0.63907182,1.298026597,1.752335178,0,0,1,0
186.7386842,18.85315408,0.316288377,0.881981598,0.020315252,1.866855213,0,0,1,0
143.9388912,21.72633788,0.075770084,0.972888249,0.53029631,1.571627693,0,1,0,0
56.9604329,20.59898774,0.375658861,0.945600399,2.02262543,1.617813195,0,0,1,0
165.4960427,7.598984398,0.57741919,0.945110335,1.081394362,1.508527432,0,1,0,0
97.76779502,23.2732009,0.172631061,0.868531759,0.280405921,1.629219193,0,1,0,0
154.8969382,22.77804543,0.031179659,0.929873903,1.833013259,1.275928298,0,1,0,0
185.744282,25.44626659,0.207759625,0.903869647,1.425561997,1.476056702,0,1,0,0
198.7529211,24.26094507,0.126317093,0.750720737,0.934499055,1.134747265,0,1,0,0
97.22075884,17.13744101,0.286799727,0.735683242,0.703135263,1.501935581,0,0,1,0
140.760688,18.9972633,0.291843021,0.752466402,0.705647642,1.886615489,0,0,1,0
89.45542663,10.61398673,0.2793034,0.632544584,2.937239956,1.135516874,0,0,1,0
127.759944,7.815230734,0.560392451,0.591789814,1.01106344,1.760311651,0,0,1,0
113.0499964,28.58882864,0.54152033,0.936080576,0.285033331,1.147453917,0,1,0,0
141.7483513,19.14368266,0.42882139,0.968852308,3.649018244,1.973394291,0,0,1,0
115.8027054,18.51893755,0.580781878,0.627591114,3.43388101,1.110017721,0,1,0,0
192.1141997,15.58395068,0.005586175,0.72119687,0.184276679,1.88760833,0,0,1,0
105.1776042,8.570602762,0.417528945,0.582289072,3.014722062,1.819427854,0,1,0,0
185.8373206,7.993999161,0.319159787,0.64225598,0.188244792,1.480107828,0,0,1,0
130.3056309,9.228121566,0.193469886,0.720110863,3.332838752,1.903953065,0,1,0,0
98.09941321,18.80845034,0.030304483,0.521940544,2.881492851,1.78566915,0,0,1,0
98.86693156,25.42501209,0.24527581,0.663386549,2.979461434,1.191489615,0,0,1,0
107.9354593,17.12146849,0.21299707,0.660356083,3.855664048,1.147452601,0,1,0,0
54.46043919,6.793293445,0.39592192,0.715792165,3.054412268,1.606013832,0,0,1,0
135.5468762,6.33941399,0.084299406,0.811274698,0.831295366,1.856612336,0,1,0,0
189.1511812,28.74573014,0.332895478,0.670510086,3.847459497,1.106130019,0,1,0,0
123.9172019,9.01783373,0.586959278,0.579260117,1.949871342,1.966225726,0,0,1,0
170.2429229,20.76044046,0.175755122,0.686770148,2.679879696,1.913727494,0,1,0,0
174.9491208,12.43926791,0.473574393,0.51560678,3.867462201,1.770691971,0,0,1,0
89.60192691,5.134963555,0.401102941,0.986313302,2.427306254,1.442735928,0,1,0,0
192.3374327,11.14999351,0.319252094,0.741178104,2.811465776,1.813406894,0,1,0,0
161.4246915,21.53977665,0.141801954,0.548928501,2.304637319,1.86162495,0,1,0,0
191.3278182,17.96232437,0.211385331,0.617028888,0.199124006,1.195054722,0,0,1,0
194.0852804,8.566358787,0.305449097,0.914847842,1.399213418,1.512576216,0,0,1,0
90.16614719,16.37376942,0.282470998,0.853321261,3.762559997,1.645759292,0,0,1,0
52.02759076,9.054268178,0.59094886,0.537996753,2.715152889,1.945774717,0,0,1,0
79.56590582,26.884081,0.422696182,0.726923282,2.162443977,1.19454797,0,0,1,0
159.7519398,8.853688108,0.513386199,0.757334762,0.422802416,1.674186949,0,0,1,0
144.9903376,7.487405655,0.362504363,0.560480331,0.314790701,1.362767133,0,0,1,0
87.64808095,22.08586218,0.410326045,0.750920121,3.11177811,1.561150212,0,0,1,0
153.1155291,13.13545702,0.056843349,0.987935431,1.145036142,1.721800422,0,1,0,0
62.01342645,9.579238186,0.353571437,0.779996836,2.955713185,1.162498416,0,1,0,0
184.2550788,22.1506056,0.149941033,0.532800383,2.76246125,1.469040047,0,0,1,0
125.6637119,19.62694541,0.30790201,0.747845385,1.330936616,1.59711662,0,0,1,0
113.6277584,16.16721804,0.152488368,0.912567438,1.941022417,1.863954822,0,1,0,0
94.82947832,9.824600199,0.069708345,0.80812702,1.775423965,1.390376446,0,1,0,0
112.3662201,16.7294374,0.220625105,0.550309989,1.23852724,1.887872932,0,0,1,0
155.4487589,10.40314996,0.110043209,0.715830107,3.270261318,1.89674655,0,0,1,0
81.60599976,10.68834692,0.16776086,0.563704036,2.557051533,1.450706058,0,1,0,0
163.0415197,28.89098654,0.463253714,0.921185667,3.042426326,1.650827951,0,1,0,0
67.44105204,18.41025958,0.262288863,0.633936791,2.416019991,1.093990929,0,0,1,0
93.60834614,29.59329635,0.576428851,0.660243449,3.985187217,1.367277701,0,1,0,0
187.0721784,14.20738669,0.224066755,0.691767256,3.346480842,1.833006215,0,0,1,0
154.7260791,12.28537847,0.201696155,0.654234606,0.080183998,1.398250235,0,1,0,0
124.5750921,21.68538826,0.007659256,0.935775928,1.786958101,1.054211744,0,1,0,0
158.8217051,7.026489097,0.429871789,0.624812352,3.510851843,1.961417578,0,1,0,0
139.8916277,25.18694839,0.065613542,0.698645647,1.347390806,1.271707519,0,1,0,0
81.90904492,20.08964469,0.302171963,0.933539999,3.810691466,1.542878132,0,0,1,0
174.9340392,8.127222746,0.077869779,0.77840918,3.785514613,1.253615628,0,1,0,0
182.5600083,19.03694859,0.111560185,0.612184588,1.975396783,1.112858145,0,1,0,0
141.4201645,25.51441098,0.171146605,0.619605544,3.147903198,1.324608798,0,0,1,0
158.1738902,21.4447195,0.575467375,0.965545145,3.157517302,1.585375423,0,1,0,0
132.1424151,21.01208233,0.155669503,0.542324377,0.477086688,1.148633216,0,0,1,0
118.4238112,17.30893986,0.021977819,0.597873015,3.306969714,1.393681886,0,0,1,0
78.78097766,6.530416454,0.354549656,0.994608342,0.66731882,1.458969718,0,1,0,0
85.76407684,28.5454125,0.362246573,0.552632581,2.290731263,1.66196984,0,1,0,0
119.7282171,20.76471743,0.269759344,0.594316123,2.031589664,1.573627858,0,1,0,0
173.2303367,5.714272943,0.378510623,0.674792598,1.170685783,1.894099536,0,0,1,0
187.9806401,6.378914765,0.492384936,0.518848695,1.468678503,1.622316637,0,1,0,0
156.0077866,12.4509833,0.247257941,0.611889193,3.730144343,1.916643103,0,0,1,0
155.8244978,21.79448176,0.236604688,0.500642213,0.480637035,1.4892299,0,0,1,0
107.4406073,10.55205471,0.494775812,0.804175023,1.777408784,1.839998223,0,0,1,0
158.736912,27.36904968,0.07053435,0.995111267,0.837626856,1.231314182,0,0,1,0
160.2275781,12.61438416,0.105623809,0.893262944,1.250174609,1.320181167,0,0,1,0
150.5380964,9.69758972,0.374877239,0.668225176,0.844833034,1.295822719,0,0,1,0
183.231379,26.01509057,0.283727593,0.519539343,2.55417491,1.744419254,0,1,0,0
195.6829868,15.95084142,0.51662004,0.782931537,0.62894266,1.347287666,0,0,1,0
152.1575168,14.32191273,0.087340506,0.70305499,0.450694107,1.488604926,0,0,1,0
140.4833203,13.13952831,0.59015838,0.833675582,0.17538741,1.104527888,0,1,0,0
69.31208043,18.92517016,0.536383601,0.987174728,0.185047669,1.26269331,0,0,1,0
74.70766204,22.22858392,0.30874267,0.600077106,1.278357705,1.779005394,0,1,0,0
53.00790647,27.26173935,0.34156883,0.905954558,3.23175212,1.716325344,0,1,0,0
150.4078136,16.92479788,0.385366898,0.519180777,2.485857691,1.29901268,0,0,1,0
97.48970906,21.78053891,0.018867573,0.863248373,3.343132283,1.342334083,0,0,1,0
165.4658461,19.0338956,0.529701894,0.763906054,2.070519314,1.934269792,0,1,0,0
128.4096017,12.2897032,0.160139573,0.964752853,0.689785556,1.614903015,0,1,0,0
122.3635402,7.341436315,0.460853627,0.873612323,1.246813286,1.718990757,0,1,0,0
135.4281918,23.45878193,0.084912722,0.941235098,2.329582034,1.678122502,0,0,1,0
112.1644719,22.23835522,0.206387782,0.638629208,3.986733112,1.033545871,0,0,1,0
134.0598431,22.37068948,0.477472039,0.670108119,0.026101642,1.53737919,0,1,0,0
176.1177608,5.835663327,0.220051246,0.618535196,1.789091873,1.055349789,0,1,0,0
71.68695654,22.38146002,0.085284512,0.819887601,0.218738483,1.930832864,0,1,0,0
50.8023483,23.70597015,0.541830392,0.569860284,0.384503407,1.707535438,0,0,1,0
119.4031748,25.16239865,0.10778719,0.979797103,1.540650511,1.087574563,0,1,0,0
145.0774728,27.86541136,0.125191148,0.832636418,0.314794307,1.674197623,0,1,0,0
70.02033189,25.14644263,0.593841959,0.688693813,1.779023593,1.741637819,0,1,0,0
95.3960511,21.5592965,0.09496983,0.84405883,0.512752291,1.519397685,0,1,0,0
134.7548787,21.74209931,0.576829482,0.801334981,2.237901038,1.613845945,0,1,0,0
63.15764626,14.78842749,0.427993038,0.829711623,2.498802678,1.787930938,0,1,0,0
176.0600497,21.20079143,0.203249943,0.734989217,3.431668289,1.324438229,0,0,1,0
100.1323006,5.643560244,0.204628724,0.901652287,3.589193983,1.932641063,0,0,1,0
144.8708304,12.20739511,0.383073042,0.643407874,1.174529567,1.341934494,0,0,1,0
188.6327652,5.609774828,0.348854937,0.774466262,0.877281605,1.603581247,0,1,0,0
190.0927008,10.08532506,0.088136498,0.927911454,2.723668851,1.263473446,0,0,1,0
55.67302048,8.07630309,0.591809954,0.657608369,0.461204361,1.990712559,0,0,1,0
87.14256308,17.66140943,0.506641406,0.619611607,1.660855027,1.103394937,0,0,1,0
114.726218,10.74795927,0.309567527,0.626746877,3.762149204,1.070368108,0,0,1,0
144.6551264,28.83092947,0.324591741,0.857633541,2.226929231,1.856729947,0,0,1,0
191.6142179,13.39865383,0.336416689,0.547528268,0.801876191,1.813615726,0,1,0,0
55.36493645,18.20566519,0.397127033,0.603734719,3.623400768,1.38306937,0,1,0,0
180.3648603,19.20797878,0.263704668,0.533620317,1.858757874,1.842456986,0,0,1,0
84.27073639,26.66068507,0.01999392,0.956393693,0.473448911,1.697990472,0,1,0,0
168.5389856,12.39382087,0.297392353,0.710559452,1.642091137,1.661447817,0,0,1,0
182.2854927,15.23472828,0.173928408,0.507257547,2.299356151,1.316375407,0,0,1,0
195.9717067,9.842926269,0.207497142,0.678920579,0.033805984,1.776486881,0,1,0,0
162.3736735,13.21935719,0.36651605,0.935632343,0.061789711,1.387050012,0,1,0,0
147.0833425,6.119209717,0.032428576,0.72861521,2.198489204,1.564194792,0,1,0,0
124.1236405,23.29683133,0.230274754,0.972483532,1.92721377,1.150495498,0,1,0,0
125.5355112,25.04106475,0.264920406,0.745306788,3.395070341,1.982680049,0,0,1,0
109.8664026,15.38597541,0.244777561,0.662277055,3.126748391,1.803133089,0,0,1,0
56.62183431,29.80230468,0.078211008,0.898034263,1.579101267,1.805675379,0,0,1,0
150.3775478,23.31103648,0.259327913,0.839862898,2.436115779,1.680583093,0,0,1,0
68.189734,7.84404897,0.246576365,0.823918519,2.848287969,1.03755232,0,1,0,0
97.40070843,12.85274548,0.380078472,0.55290018,2.514176124,1.168833607,0,1,0,0
173.2702189,24.23126398,0.358033794,0.668601018,1.050034417,1.113135938,0,0,1,0
102.706845,29.95556127,0.533305507,0.524162204,2.253023375,1.901259208,0,1,0,0
74.58803931,14.53522025,0.084521162,0.812471885,2.915482038,1.663502069,0,0,1,0
101.8595378,9.284957808,0.04738836,0.846648734,3.138893661,1.529809057,0,1,0,0
150.4022526,25.78934815,0.090186374,0.519295781,3.515524584,1.261245133,0,0,1,0
197.2857983,27.44745262,0.077109401,0.513079171,2.753323049,1.420335389,0,0,1,0
184.2650044,29.56631029,0.382228532,0.580818847,3.62339756,1.914857806,0,0,1,0
102.8024874,15.27022503,0.011022993,0.63526089,3.218903935,1.211006692,0,0,1,0
153.2439498,10.49306875,0.263203018,0.891000913,3.135810072,1.297673716,0,0,1,0
148.9645461,8.424555558,0.412119896,0.956649856,2.434332619,1.116804108,0,1,0,0
90.97394306,10.23798061,0.27319725,0.954218774,0.417921267,1.303496232,0,1,0,0
101.8015967,29.77641272,0.06117153,0.702322514,0.249790125,1.257365458,0,1,0,0
154.0264756,5.992780189,0.503644823,0.724085424,2.546771657,1.522126493,0,0,1,0
110.2312607,12.51221897,0.48195804,0.636001287,2.891773698,1.497869181,0,1,0,0
176.2713064,25.03380146,0.246302893,0.615042246,1.62432853,1.010672288,0,0,1,0
166.4836208,25.54123335,0.035688098,0.805453761,1.512827136,1.109279445,0,0,1,0
169.1576338,7.474215585,0.162828837,0.927554711,1.385877148,1.052756615,0,1,0,0
118.5408275,28.55394793,0.53271561,0.551132141,2.976506743,1.707522819,0,0,1,0
54.67623637,26.75491726,0.083191518,0.563655939,0.702689192,1.91163869,0,1,0,0
147.8727093,24.34501871,0.215017521,0.591599123,2.571094647,1.551828734,0,1,0,0
144.7662265,11.4279626,0.569192449,0.584879249,3.862612699,1.009846825,0,0,1,0
85.71278192,25.50692149,0.12559309,0.620439032,0.519595218,1.732723415,0,0,1,0
152.8814413,25.83178205,0.149975389,0.804764255,2.340779142,1.931025993,0,0,1,0
192.7163958,14.03663321,0.466608226,0.869400692,3.571858367,1.660727393,0,1,0,0
192.5909557,23.24196034,0.031227503,0.942122587,3.450700652,1.230342832,0,1,0,0
134.1510255,8.362252662,0.192111732,0.956722349,1.636901921,1.440754943,0,1,0,0
137.7135213,25.4056963,0.592957269,0.694425748,0.189662545,1.910643016,0,1,0,0
194.3451124,15.69786725,0.11848415,0.81332932,2.739092633,1.30521453,0,1,0,0
196.0613873,21.58406527,0.244942512,0.640231612,2.924411932,1.826807113,0,1,0,0
139.2430233,24.84733404,0.593604383,0.839579173,3.939801265,1.283296528,0,1,0,0
50.03644017,8.173401442,0.560169227,0.93367732,0.934436128,1.567128708,0,0,1,0
134.172672,16.88242685,0.474361779,0.566771545,1.242308062,1.963817661,0,0,1,0
130.8471312,12.19698758,0.072162578,0.85176417,2.579424174,1.551141336,0,1,0,0
156.3021258,7.860954088,0.18325966,0.890628477,1.463677742,1.53422041,0,0,1,0
173.5702625,7.578669022,0.565812426,0.897536441,0.725001022,1.869929562,0,1,0,0
68.92926365,21.94737296,0.343232784,0.740045071,1.965629054,1.480941608,0,0,1,0
106.4467725,14.07972809,0.031361201,0.84276931,1.744857669,1.619348249,0,0,1,0
147.6299593,9.972292574,0.144187386,0.829675152,3.638907352,1.23600793,0,0,1,0
159.5771981,6.008130993,0.056861083,0.503394087,0.611772746,1.223818086,0,0,1,0
101.066162,29.77465424,0.314124956,0.602356974,1.339273379,1.364818096,0,1,0,0
181.0087187,14.87475676,0.201005142,0.603641261,1.511187296,1.757734945,0,1,0,0
137.3601447,22.22499962,0.340207395,0.841796213,0.011368615,1.936949254,0,0,1,0
